52.209226,0.128370,32.7,27.2,26.8
52.209557,0.128134,32.2,27.1,24.5
52.209693,0.128034,31.9,27.2,23.9
52.209868,0.127896,31.4,27.2,21.5
52.210153,0.127697,31.3,27.2,21.7
52.210259,0.127625,31.1,27.0,22.7
52.210343,0.127558,32.3,28.3,23.4
52.210414,0.127474,33.1,28.3,24.7
52.210520,0.127403,34.0,28.3,26.6
52.210670,0.127342,33.9,28.0,29.4
52.210931,0.127223,34.5,28.0,32.7
52.211041,0.127144,34.6,27.8,31.8
52.211183,0.126967,37.4,28.0,30.7
52.211435,0.126661,37.2,28.0,31.8
52.211616,0.126546,37.2,28.1,35.9
52.211748,0.126445,37.8,28.5,36.6
52.212038,0.126072,37.7,28.6,38.2
52.212165,0.125974,37.9,28.5,41.9
52.212398,0.125863,38.4,29.7,43.3
52.212730,0.125815,38.7,30.1,47.6
52.212892,0.125785,38.9,30.2,49.4
52.213119,0.125703,39.2,31.4,43.6
52.213543,0.125703,39.3,31.5,42.0
52.213732,0.125736,39.4,31.6,44.1
52.213916,0.125736,43.7,33.0,47.5
52.214131,0.125689,43.2,32.8,50.3
52.214200,0.125666,42.5,32.3,52.9
52.214191,0.125578,41.4,31.2,54.7
52.214275,0.125404,41.6,31.3,59.2
52.214358,0.125334,40.9,31.3,59.8
52.214483,0.125302,35.4,30.5,65.7
52.214649,0.125324,34.9,30.4,67.7
52.214734,0.125366,34.8,30.1,66.7
52.214930,0.125493,33.4,29.7,67.7
52.215240,0.125571,33.4,29.8,53.0
52.215348,0.125628,34.1,29.8,50.7
52.215485,0.125695,34.6,30.6,48.6
52.215760,0.125824,34.9,30.8,47.1
52.215865,0.125877,35.9,30.8,48.4
52.215990,0.125945,39.8,32.3,47.6
52.216177,0.126047,40.0,32.5,41.3
52.216285,0.126086,39.9,32.4,41.0
52.216459,0.126053,41.5,32.6,41.2
52.216761,0.125812,41.9,32.7,45.3
52.216864,0.125668,41.5,32.7,47.0
52.217008,0.125487,49.2,34.5,49.2
52.217278,0.125134,49.7,34.6,48.6
52.217394,0.124964,50.0,34.5,46.0
52.217523,0.124746,58.1,33.7,44.9
52.217803,0.124363,57.7,33.6,42.9
52.217906,0.124171,57.9,33.6,41.5
52.218035,0.123946,60.6,31.7,39.5
52.218265,0.123566,58.8,31.4,37.6
52.218362,0.123402,54.9,30.8,37.6
52.218484,0.123201,46.1,30.9,39.0
52.218722,0.122818,46.0,30.9,39.2
52.218826,0.122667,46.0,30.8,37.1
52.218963,0.122697,35.2,29.2,31.6
52.219130,0.122937,33.4,29.1,29.2
52.219202,0.123033,33.0,29.0,27.2
52.219306,0.123219,31.7,28.3,26.0
52.219543,0.123528,31.9,28.5,25.1
52.219699,0.123541,31.9,28.5,26.4
52.219872,0.123445,32.7,29.3,27.5
52.220140,0.123185,32.6,29.2,27.5
52.220261,0.123072,32.5,29.1,27.9
52.220390,0.122905,33.4,29.8,27.2
52.220627,0.122611,33.6,29.9,27.3
52.220732,0.122480,33.6,30.0,27.1
52.220875,0.122303,34.5,30.2,26.4
52.221095,0.121984,34.3,30.1,26.6
52.221195,0.121840,35.0,30.1,26.3
52.221324,0.121643,34.4,28.8,27.0
52.221539,0.121313,34.0,28.4,27.4
52.221653,0.121162,34.0,28.2,28.6
52.221768,0.120982,34.3,26.7,29.7
52.221960,0.120632,34.3,26.8,30.6
52.222030,0.120462,33.6,26.7,32.8
52.222105,0.120270,35.9,29.0,36.3
52.222194,0.120023,36.2,29.2,48.5
52.222226,0.119948,36.0,29.3,53.6
52.222252,0.119902,38.1,31.5,46.9
52.222405,0.119789,37.2,31.5,46.6
52.222507,0.119756,36.9,31.3,36.0
52.222610,0.119693,36.1,29.7,20.2
52.222839,0.119836,36.2,29.7,21.6
52.222966,0.119948,36.3,29.8,20.8
52.223136,0.120077,37.9,29.7,23.5
52.223393,0.119925,38.2,29.8,27.0
52.223450,0.119789,37.3,29.3,35.5
52.223532,0.119622,37.0,30.1,42.6
52.223749,0.119442,36.9,30.0,47.4
52.223880,0.119421,37.1,30.1,23.9
52.224054,0.119498,36.3,30.5,20.5
52.224362,0.119635,36.3,30.3,15.6
52.224476,0.119642,35.9,30.0,10.6
52.224609,0.119707,39.1,30.3,8.8
52.224851,0.119559,39.0,30.4,15.0
52.224950,0.119488,38.7,30.1,24.2
52.225088,0.119564,36.8,29.1,31.5
52.225414,0.119583,35.9,28.7,39.6
52.225482,0.119424,35.9,28.7,45.5
52.225550,0.119227,35.6,28.3,51.3
52.225665,0.118796,34.2,28.4,50.5
52.217679,0.087131,31.0,25.0,43.9
52.217829,0.087156,31.8,25.0,45.4
52.218004,0.087149,33.9,25.2,43.4
52.218069,0.087160,35.7,25.5,41.2
52.218161,0.087246,36.8,25.5,36.9
52.218240,0.087391,44.9,26.8,34.2
52.218326,0.087841,46.9,27.0,34.6
52.218372,0.087922,46.6,26.9,33.8
52.218495,0.088039,42.0,26.3,30.1
52.218630,0.088335,40.8,26.3,27.8
52.218633,0.088494,40.5,26.2,28.0
52.218637,0.088700,36.7,25.2,30.8
52.218658,0.089078,37.1,25.2,30.4
52.218609,0.089220,35.2,25.0,31.8
52.218524,0.089417,35.7,24.9,34.1
52.218261,0.089957,35.6,25.1,37.8
52.218189,0.090110,35.6,25.1,38.7
52.218091,0.090304,33.1,24.9,40.5
52.217905,0.090680,33.1,24.9,42.1
52.217832,0.090839,33.5,25.1,43.4
52.217736,0.091056,33.2,25.7,45.3
52.217552,0.091459,33.5,25.6,47.1
52.217517,0.091722,33.8,25.7,36.4
52.217458,0.092010,35.6,25.2,27.9
52.217406,0.093550,35.2,25.0,29.9
52.217410,0.093762,35.2,25.3,29.9
52.217418,0.094042,35.8,25.8,29.9
52.217423,0.094633,36.0,26.0,30.1
52.217443,0.094754,35.9,26.0,30.6
52.217447,0.094929,38.2,25.7,31.0
52.217172,0.096037,37.7,25.5,28.8
52.217112,0.096251,38.1,25.5,28.0
52.217030,0.096517,31.7,23.7,28.3
52.216894,0.096993,32.1,23.7,31.2
52.216903,0.097200,31.4,23.5,36.1
52.216850,0.097436,30.9,22.4,40.6
52.216518,0.097399,31.3,22.4,29.0
52.216499,0.097410,30.9,22.4,29.4
52.216494,0.097401,31.7,22.0,27.3
52.216478,0.097463,32.6,22.0,25.5
52.216425,0.097560,32.8,22.1,24.8
52.216373,0.097778,29.4,22.4,25.9
52.215974,0.099724,29.5,22.7,62.7
52.216009,0.099891,30.0,23.0,57.5
52.216092,0.100058,32.4,25.6,46.9
52.216445,0.100573,32.2,25.5,32.9
52.216566,0.100711,33.3,25.7,31.3
52.216722,0.100899,32.4,25.8,29.2
52.217011,0.101240,31.9,25.5,30.3
52.217135,0.101383,31.1,25.3,30.0
52.217308,0.101560,31.0,24.1,28.7
52.217649,0.101921,31.3,24.4,28.2
52.217740,0.102055,31.2,24.3,28.2
52.217869,0.102231,33.6,25.3,27.9
52.217987,0.102384,34.2,25.3,28.8
52.217989,0.102415,34.2,25.5,29.7
52.218011,0.102517,37.4,26.5,29.1
52.217850,0.103041,38.0,26.5,36.1
52.217770,0.103244,38.0,26.6,38.2
52.217691,0.103491,47.1,26.9,40.3
52.218036,0.104061,46.5,26.9,39.9
52.218153,0.104232,45.4,27.0,40.0
52.218319,0.104470,43.6,26.7,39.9
52.218596,0.104866,45.6,26.7,39.5
52.218716,0.105036,45.7,26.8,39.6
52.218878,0.105257,33.5,25.9,39.7
52.219280,0.105841,34.7,26.0,39.5
52.219403,0.106007,34.9,26.2,40.1
52.219569,0.106256,34.8,26.7,38.8
52.219965,0.106796,35.1,26.8,33.4
52.220118,0.107003,35.9,26.6,31.2
52.220314,0.107273,33.7,26.6,28.9
52.220688,0.107764,34.1,26.8,33.3
52.220813,0.107942,33.8,26.7,33.2
52.220952,0.108118,37.1,26.0,29.8
52.221174,0.108515,37.0,26.0,25.6
52.221265,0.108639,37.2,26.0,25.7
52.221356,0.108763,36.7,25.0,22.6
52.221579,0.109087,36.4,24.8,19.1
52.221639,0.109242,36.8,24.8,22.6
52.221698,0.109433,38.0,25.3,36.1
52.221857,0.110016,37.5,25.3,34.9
52.221868,0.110224,38.2,25.3,35.0
52.221891,0.110462,39.1,26.1,37.6
52.222152,0.110669,39.0,26.2,34.0
52.222265,0.110789,39.6,26.2,32.4
52.222397,0.110959,32.2,25.5,31.0
52.222566,0.111289,32.1,25.5,32.4
52.222624,0.111322,31.8,25.5,33.4
52.222713,0.111305,37.1,26.4,37.6
52.223028,0.111423,37.8,26.6,39.2
52.223100,0.111440,38.5,26.6,39.7
52.223224,0.111441,41.4,27.3,40.7
52.223591,0.111409,41.6,27.2,45.3
52.223729,0.111386,42.1,27.1,47.0
52.223900,0.111408,36.5,27.0,49.1
52.224208,0.111423,36.0,27.0,52.2
52.224335,0.111450,35.5,27.1,52.5
52.224504,0.111436,33.6,26.3,53.2
52.224762,0.111550,33.6,26.3,41.0
52.224820,0.111550,33.2,26.3,39.1
52.224851,0.111555,36.9,25.9,37.6
52.226682,0.112321,36.3,25.7,32.6
52.226672,0.112557,36.8,25.5,32.5
52.226665,0.112886,30.7,24.5,29.6
52.226610,0.113589,30.7,24.6,27.1
52.226568,0.113799,31.4,24.7,28.4
52.226538,0.114098,30.2,23.8,31.2
52.226446,0.114621,30.4,23.8,35.5
52.214956,0.085907,14.0,12.8,11.7
52.215159,0.085998,14.0,12.8,8.1
52.215304,0.086102,13.4,12.3,6.0
52.215584,0.086678,13.4,12.3,4.2
52.215703,0.086854,13.6,12.5,4.3
52.215876,0.087035,13.2,12.1,4.3
52.216112,0.087238,13.2,12.1,6.1
52.216266,0.087394,13.2,12.1,9.4
52.216361,0.087553,12.5,11.6,11.3
52.216639,0.087893,12.8,11.8,28.4
52.216712,0.087963,12.6,11.6,36.2
52.216856,0.088063,13.3,12.2,42.7
52.217157,0.087990,13.3,12.2,44.4
52.217300,0.087999,13.3,12.2,47.9
52.217491,0.088006,13.8,12.8,48.1
52.217850,0.087977,13.8,12.8,39.6
52.217977,0.087957,13.7,12.8,34.4
52.218149,0.087943,13.6,12.8,33.8
52.218427,0.087966,13.7,12.8,34.9
52.218539,0.087985,13.7,12.8,32.3
52.218612,0.088117,13.2,12.3,23.0
52.218589,0.088401,13.1,12.1,19.0
52.218586,0.088579,13.2,12.2,19.7
52.218595,0.088844,13.0,11.8,24.4
52.218541,0.089309,12.9,11.7,27.7
52.218472,0.089500,13.1,11.9,29.2
52.218370,0.089735,12.9,11.7,29.1
52.218216,0.090167,12.8,11.6,27.1
52.218151,0.090345,12.9,11.7,25.0
52.218056,0.090587,12.5,11.6,24.9
52.217810,0.091179,12.5,11.6,27.3
52.217736,0.091342,12.3,11.4,27.5
52.217640,0.091559,13.1,12.2,28.0
52.217480,0.091942,13.1,12.2,30.1
52.217406,0.092106,13.1,12.2,29.2
52.217355,0.092375,13.6,12.6,29.6
52.217349,0.092863,13.5,12.5,28.4
52.217346,0.093060,13.6,12.6,26.9
52.217345,0.093330,13.3,12.3,25.8
52.217362,0.094161,13.4,12.4,24.5
52.217367,0.094314,13.5,12.5,23.3
52.217355,0.094491,13.3,12.1,22.7
52.217356,0.094751,13.2,12.0,17.4
52.217357,0.094889,13.2,12.0,17.7
52.217329,0.095153,13.3,11.9,15.0
52.217118,0.095958,14.0,12.0,30.6
52.217072,0.096153,13.7,11.8,34.4
52.217016,0.096448,13.6,12.2,37.1
52.216898,0.096920,13.6,12.3,41.5
52.216855,0.097131,13.6,12.3,42.2
52.216754,0.097397,13.8,12.6,42.8
52.216573,0.097840,13.6,12.5,47.6
52.216479,0.098032,13.7,12.6,46.8
52.216380,0.098276,13.5,12.5,49.0
52.216142,0.098816,13.6,12.5,47.7
52.216057,0.099081,13.4,12.4,43.7
52.215938,0.099375,12.8,11.7,44.3
52.215790,0.099695,12.6,11.5,38.4
52.215818,0.099776,12.6,11.5,37.8
52.215911,0.099904,12.0,11.0,37.0
52.216330,0.100439,12.2,11.2,33.4
52.216431,0.100530,12.1,11.1,34.0
52.216595,0.100697,12.1,11.2,33.2
52.217028,0.101111,12.2,11.3,38.3
52.217132,0.101211,12.3,11.4,39.6
52.217305,0.101399,12.4,11.5,39.5
52.217613,0.101732,12.5,11.6,40.0
52.217719,0.101915,12.6,11.7,38.9
52.217851,0.102086,13.6,12.3,39.7
52.217964,0.102248,13.5,12.2,33.7
52.217984,0.102307,13.5,12.2,29.8
52.218003,0.102366,13.3,12.0,24.4
52.218028,0.102442,13.4,12.1,22.5
52.218032,0.102461,13.3,12.0,22.3
52.218022,0.102573,12.4,11.5,21.8
52.217820,0.103271,12.2,11.3,21.6
52.217728,0.103454,12.2,11.3,21.9
52.217804,0.103672,12.7,11.4,21.4
52.218264,0.104428,12.6,11.3,20.7
52.218383,0.104613,12.6,11.3,23.3
52.218547,0.104851,13.0,11.6,26.8
52.218819,0.105218,13.1,11.7,32.7
52.218947,0.105413,13.2,11.8,31.9
52.219124,0.105653,12.5,11.5,31.7
52.219531,0.106207,12.5,11.5,27.0
52.219666,0.106406,12.6,11.6,25.6
52.219861,0.106668,12.5,11.5,24.5
52.220158,0.107051,12.4,11.5,28.5
52.220296,0.107232,12.4,11.5,28.6
52.220461,0.107434,13.1,11.8,34.4
52.220756,0.107852,13.1,11.8,40.2
52.220879,0.108018,12.9,11.7,38.4
52.221029,0.108187,13.3,11.9,30.4
52.221210,0.108473,13.4,12.0,28.1
52.221308,0.108620,13.4,12.0,30.1
52.221428,0.108814,13.7,12.5,34.3
52.221645,0.109125,13.5,12.4,20.1
52.221747,0.109313,13.5,12.4,15.3
52.221825,0.109526,13.5,12.5,11.6
52.221890,0.109964,13.6,12.6,1.5
52.221890,0.110139,13.5,12.5,-3.6
52.221898,0.110495,13.0,11.9,-5.4
52.221918,0.111041,13.0,11.9,-3.3
52.221911,0.111211,12.9,11.8,-2.9
52.221894,0.111405,12.9,11.8,-5.2
52.221921,0.111526,12.8,11.7,-1.2
52.221932,0.111563,12.8,11.7,2.2
52.221949,0.111617,12.1,11.2,5.6
52.221968,0.111681,12.1,11.2,8.5
52.221972,0.111696,11.9,11.0,10.3
52.221974,0.111708,12.1,11.1,10.0
52.221975,0.111716,12.1,11.2,9.1
52.221974,0.111720,12.2,11.2,8.9
52.221973,0.111725,12.8,11.5,8.0
52.221969,0.111728,12.7,11.4,7.2
52.221966,0.111730,12.8,11.5,6.4
52.221959,0.111776,13.1,11.3,6.5
52.221923,0.112267,13.2,11.1,5.5
52.221884,0.112552,13.2,11.1,5.9
52.221833,0.112902,12.1,11.0,1.4
52.221764,0.113609,12.3,11.1,3.4
52.221743,0.113899,12.2,11.1,4.4
52.221702,0.114187,12.8,11.6,5.7
52.221617,0.114862,12.4,11.4,9.4
52.221568,0.115232,12.3,11.3,9.9
52.221536,0.115519,12.5,11.4,6.5
52.221381,0.116514,12.3,11.3,-4.7
52.221306,0.116821,12.3,11.3,-11.6
52.221277,0.117087,12.3,11.3,-12.9
52.221071,0.117948,12.5,11.4,-26.7
52.221041,0.118117,12.6,11.5,-28.0
52.221052,0.118176,13.3,12.1,-20.6
52.221077,0.118476,13.5,12.3,4.1
52.221199,0.118632,13.4,12.2,13.3
52.221326,0.118715,13.0,11.8,20.6
52.221640,0.118888,12.9,11.7,35.7
52.221817,0.118959,12.8,11.6,39.8
52.221982,0.119073,12.7,11.4,35.5
52.222504,0.119421,12.7,11.4,34.1
52.222699,0.119562,12.8,11.5,35.2
52.222853,0.119670,12.8,11.5,38.4
52.223211,0.119912,12.7,11.4,41.2
52.223436,0.120070,12.6,11.4,36.1
52.223596,0.120190,13.2,11.9,36.2
52.224354,0.120938,13.3,12.0,38.1
52.224310,0.121300,13.2,11.9,31.5
52.224260,0.121573,13.3,11.9,28.6
52.224114,0.122259,13.2,11.9,25.5
52.224022,0.122619,13.5,12.1,24.8
52.223997,0.122877,12.4,11.4,23.3
52.223821,0.123683,12.4,11.4,21.0
52.223739,0.123958,12.7,11.5,20.3
52.223744,0.124124,13.3,10.9,20.9
52.224221,0.124443,13.3,11.0,23.6
52.224406,0.124549,13.4,11.0,28.7
52.224540,0.124640,11.9,10.7,34.0
52.224845,0.124808,11.9,10.7,46.3
52.225016,0.124922,11.9,10.7,47.0
52.225149,0.125006,12.2,11.3,43.4
52.225049,0.126328,12.2,11.3,21.9
52.225001,0.126674,12.3,11.4,18.8
52.224949,0.126863,12.7,11.7,15.1
52.224774,0.127421,12.7,11.7,9.6
52.224739,0.127508,12.7,11.7,10.1
52.224736,0.127522,12.8,11.6,12.9
52.224544,0.127723,12.6,11.4,21.3
52.224464,0.127916,12.6,11.4,19.1
52.224444,0.128037,12.8,11.5,22.8
52.224331,0.128155,12.9,11.6,30.6
52.224292,0.128253,12.9,11.6,34.6
52.224199,0.128349,12.8,11.7,26.7
52.223907,0.128697,12.9,11.8,28.1
52.223723,0.128882,12.9,11.8,31.3
52.223610,0.129024,13.5,12.5,33.4
52.223335,0.129382,13.4,12.5,35.1
52.223195,0.129562,13.5,12.5,37.1
52.223081,0.129698,13.8,12.7,38.3
52.218542,0.105056,3.0,2.5,44.2
52.218413,0.104873,3.4,2.6,42.5
52.218311,0.104739,3.4,2.4,42.9
52.218074,0.104400,3.3,2.4,42.8
52.217936,0.104201,3.4,2.3,39.6
52.217836,0.104061,2.2,2.0,37.5
52.217632,0.103855,2.1,1.9,30.5
52.217549,0.103878,2.2,1.9,29.5
52.217515,0.103748,3.6,1.9,29.2
52.217700,0.103327,3.7,2.0,25.8
52.217790,0.103134,3.7,2.0,27.2
52.217863,0.102973,2.4,2.2,26.3
52.218257,0.102156,2.4,2.2,22.9
52.218402,0.101915,2.4,2.2,19.9
52.218504,0.101739,2.9,2.4,23.3
52.218728,0.101290,2.9,2.4,23.9
52.218858,0.101039,2.9,2.4,25.7
52.218955,0.100845,3.6,2.5,25.6
52.219182,0.100382,3.8,2.5,21.3
52.219311,0.100140,4.2,2.5,19.7
52.219408,0.099934,6.7,2.3,20.3
52.219695,0.099364,6.7,2.3,21.7
52.219837,0.099087,6.6,2.3,21.5
52.219930,0.098897,6.6,2.1,23.8
52.220165,0.098443,6.3,2.1,21.1
52.220289,0.098200,6.2,2.1,17.9
52.220388,0.098005,4.2,2.3,20.2
52.220607,0.097547,4.2,2.3,19.6
52.220744,0.097299,4.0,2.3,21.8
52.220842,0.097107,3.3,2.5,20.9
52.221143,0.096510,3.3,2.5,23.3
52.221271,0.096262,3.1,2.4,22.9
52.221351,0.096088,2.8,2.3,25.4
52.221890,0.095110,2.8,2.3,26.7
52.222020,0.094853,2.8,2.3,26.5
52.222121,0.094663,3.7,2.2,24.3
52.222457,0.093878,3.8,2.2,23.0
52.222548,0.093681,3.8,2.2,24.2
52.222606,0.093536,4.8,2.2,24.5
52.222295,0.093313,4.9,2.2,26.1
52.222130,0.093181,4.9,2.2,25.9
52.222009,0.093058,2.7,2.0,25.4
52.221532,0.092466,2.7,2.0,27.7
52.221373,0.092294,2.7,2.0,27.3
52.221240,0.092200,2.1,1.9,26.5
52.220792,0.091606,2.0,1.8,26.5
52.220604,0.091526,2.0,1.8,26.6
52.220539,0.091332,2.0,1.8,26.5
52.220242,0.091059,2.0,1.8,26.4
52.220072,0.090865,2.0,1.8,26.6
52.219953,0.090707,2.2,1.8,26.9
52.219625,0.090275,2.2,1.8,26.1
52.219459,0.090048,2.4,1.8,24.9
52.219336,0.089881,2.0,1.7,24.7
52.219044,0.089505,2.0,1.7,24.2
52.218866,0.089304,2.0,1.7,24.1
52.218728,0.089160,2.2,1.7,23.3
52.218431,0.088974,2.4,1.8,23.9
52.218327,0.089116,2.4,1.8,22.7
52.218223,0.089137,2.7,1.9,21.7
52.217946,0.089200,2.6,1.9,21.2
52.217789,0.089268,2.6,1.9,21.4
52.217677,0.089339,2.1,1.6,21.6
52.217441,0.089377,1.7,1.6,21.9
52.217381,0.089341,1.7,1.6,22.4
52.217351,0.089417,1.7,1.5,21.6
52.217270,0.089166,1.6,1.5,21.7
52.217237,0.088851,1.6,1.5,21.7
52.217160,0.088601,2.0,1.8,21.0
52.216822,0.088169,2.0,1.7,18.2
52.216628,0.087951,2.0,1.7,18.2
52.216496,0.087809,2.0,1.9,19.4
52.216193,0.087554,2.0,1.9,20.8
52.216010,0.087359,2.0,1.9,20.1
52.215870,0.087214,1.8,1.7,19.9
52.215570,0.086829,1.7,1.6,19.6
52.215408,0.086625,1.7,1.6,19.3
52.215274,0.086503,1.5,1.4,19.2
52.214969,0.086232,1.4,1.4,19.4
52.214804,0.086040,1.4,1.4,19.3
52.214694,0.085869,2.1,1.9,19.2
52.214244,0.085383,2.1,1.9,18.9
52.214077,0.085223,2.1,1.9,19.7
52.213952,0.085103,2.3,2.1,20.0
52.213571,0.085356,2.3,2.1,19.2
52.213567,0.085465,2.3,2.1,19.3
52.213570,0.085466,3.6,2.5,20.4
52.213562,0.085477,3.7,2.5,19.9
52.213545,0.085603,3.7,2.5,19.6
52.213525,0.085797,3.2,2.4,19.2
52.213467,0.086811,3.2,2.4,22.5
52.213444,0.087191,3.2,2.4,22.0
52.213424,0.087480,3.6,2.4,22.1
52.213383,0.088174,4.0,2.5,22.2
52.213342,0.088577,4.0,2.5,22.6
52.213299,0.088884,3.7,2.3,22.9
52.213182,0.089620,3.7,2.3,22.4
52.213094,0.090028,3.7,2.3,21.5
52.213013,0.090315,3.3,2.2,20.8
52.212851,0.091034,3.3,2.2,19.3
52.212767,0.091419,3.4,2.2,19.3
52.212718,0.091654,3.1,2.2,19.9
52.212440,0.091670,3.1,2.2,18.9
52.212226,0.091588,3.4,2.3,18.4
52.212065,0.091517,7.1,2.1,17.8
52.211699,0.091376,7.1,2.1,19.2
52.211497,0.091288,7.1,2.1,20.1
52.211346,0.091222,6.4,1.7,20.1
52.210989,0.091067,6.4,1.7,20.2
52.210784,0.090979,6.3,1.7,22.8
52.210631,0.090898,2.1,1.9,22.4
52.210247,0.090748,2.1,1.9,23.2
52.210029,0.090646,2.1,1.9,24.9
52.209874,0.090580,2.1,2.0,23.5
52.209503,0.090542,2.0,1.9,24.4
52.209300,0.090441,2.0,1.9,20.5
52.209150,0.090372,2.3,2.1,20.6
52.208903,0.090264,2.4,2.2,26.9
52.208718,0.090188,2.0,1.9,28.6
52.208509,0.090142,2.3,2.1,25.9
52.208323,0.090406,2.2,2.0,24.0
52.208283,0.090731,2.6,2.0,20.4
52.208252,0.091000,2.6,1.9,20.4
52.208193,0.091627,2.5,1.8,19.6
52.208170,0.091964,2.6,1.9,17.8
52.208147,0.092216,3.9,1.9,17.4
52.208098,0.092848,4.2,1.9,15.9
52.208078,0.093205,4.2,1.9,14.7
52.208045,0.093485,4.0,1.8,13.8
52.207977,0.094159,3.8,1.8,12.2
52.207953,0.094531,4.1,1.9,14.3
52.207927,0.094801,3.0,1.8,14.6
52.207877,0.095427,3.0,1.8,18.6
52.207845,0.095798,3.0,1.8,18.6
52.207818,0.096092,2.5,1.9,19.8
52.207735,0.096775,2.6,2.0,17.9
52.207627,0.097105,2.6,1.9,16.9
52.207528,0.097367,2.6,1.9,14.1
52.207301,0.097965,2.6,1.9,12.7
52.207174,0.098289,2.7,1.9,12.1
